Date,Open,High,Low,Close,Adj Close,Volume
2017-10-24,256.600006,256.829987,256.149994,256.559998,238.997086,66935900
2017-10-25,256.179993,256.309998,254,255.289993,237.814056,103715300
2017-10-26,255.990005,256.299988,255.479996,255.619995,238.121475,69798000
2017-10-27,256.470001,257.890015,255.630005,257.709991,240.068375,85562500
2017-10-30,256.470001,257.600006,256.410004,256.75,239.174118,54285700
2017-10-31,257.179993,257.440002,256.809998,257.149994,239.546707,60304800
2017-11-01,258.040009,258.429993,257.070007,257.48999,239.863434,54202700
2017-11-02,257.410004,257.75,256.190002,257.589996,239.956589,56449500
2017-11-03,257.769989,258.5,257.299988,258.450012,240.757751,59589700
2017-11-06,258.299988,259,258.220001,258.850006,241.130341,49652600
2017-11-07,258.970001,259.350006,258.089996,258.670013,240.962646,57502200
2017-11-08,258.470001,259.220001,258.149994,259.109985,241.372559,50469600
2017-11-09,257.730011,258.390015,256.359985,258.170013,240.496887,95085500
2017-11-10,257.730011,258.290009,257.369995,258.089996,240.422379,59984700
2017-11-13,257.309998,258.589996,257.269989,258.329987,240.64595,50228600
2017-11-14,257.410004,257.850006,256.519989,257.730011,240.087051,61315200
2017-11-15,256.619995,257.220001,255.630005,256.440002,238.885315,80811500
2017-11-16,257.519989,259.040009,257.470001,258.619995,240.916092,67777000
2017-11-17,258.220001,258.589996,257.769989,257.859985,240.20813,75756800
2017-11-20,258.140015,258.519989,257.859985,258.299988,240.617996,48075500
2017-11-21,259.179993,260.200012,258.26001,259.98999,242.192307,69176800
2017-11-22,260,260.149994,259.570007,259.76001,241.978088,45033400
2017-11-24,260.320007,260.480011,260.160004,260.359985,242.536972,27856500
2017-11-27,260.410004,260.75,260,260.230011,242.415924,52274900
2017-11-28,260.76001,262.899994,260.649994,262.869995,244.875107,98971700
2017-11-29,263.019989,263.630005,262.200012,262.709991,244.726105,77512100
2017-11-30,263.76001,266.049988,263.670013,265.01001,246.868652,127894400
2017-12-01,264.76001,265.309998,260.76001,264.459991,246.356354,164390900
2017-12-04,266.309998,266.799988,264.079987,264.140015,246.058228,94040600
2017-12-05,263.190002,265.149994,263.040009,263.190002,245.173218,77994500
2017-12-06,263.299988,263.730011,262.709991,263.23999,245.219879,75898600
2017-12-07,264.070007,264.429993,262.940002,264.070007,245.993027,77218600
2017-12-08,265.160004,265.519989,264.029999,265.51001,247.334457,76563900
2017-12-11,266.309998,266.380005,265.480011,266.309998,248.079697,83077500
2017-12-12,267.209991,267.320007,266.350006,266.779999,248.517517,85195800
2017-12-13,267.059998,267.559998,266.649994,266.75,248.489517,102905400
2017-12-14,267.089996,267.220001,265.600006,265.660004,247.474182,100666700
2017-12-15,265.450012,267.040009,265.390015,266.51001,249.534912,144610300
2017-12-18,268.100006,268.600006,267.980011,268.200012,251.11731,83653600
2017-12-19,268.480011,268.529999,267.089996,267.170013,250.152939,82382900
2017-12-20,268.269989,268.329987,266.690002,267.029999,250.021912,76751500
2017-12-21,267.73999,268.390015,267.299988,267.579987,250.536804,67032300
2017-12-22,267.600006,267.640015,266.899994,267.51001,250.471268,78720900
2017-12-26,267.049988,267.440002,266.890015,267.190002,250.171646,45244400
2017-12-27,267.380005,267.730011,267.01001,267.320007,250.293365,57751000
2017-12-28,267.890015,267.920013,267.450012,267.869995,250.808365,45116100
2017-12-29,268.529999,268.549988,266.640015,266.859985,249.862671,96007400
2018-01-02,267.839996,268.809998,267.399994,268.769989,251.651016,86655700
2018-01-03,268.959991,270.640015,268.959991,270.470001,253.242798,90070400
2018-01-04,271.200012,272.160004,270.540009,271.609985,254.310135,80636400
2018-01-05,272.51001,273.559998,271.950012,273.420013,256.004883,83524000
2018-01-08,273.309998,274.100006,272.980011,273.920013,256.472992,57319200
2018-01-09,274.399994,275.25,274.079987,274.540009,257.053528,57254000
2018-01-10,273.679993,274.420013,272.920013,274.119995,256.660309,69574300
2018-01-11,274.75,276.119995,274.559998,276.119995,258.532928,62361500
2018-01-12,276.420013,278.109985,276.079987,277.920013,260.218262,90816100
2018-01-16,279.350006,280.089996,276.179993,276.970001,259.328766,106555100
2018-01-17,278.029999,280.049988,276.970001,279.609985,261.800537,113258800
2018-01-18,279.480011,279.959991,278.579987,279.140015,261.360565,100728000
2018-01-19,279.799988,280.410004,279.140015,280.410004,262.549622,140920100
2018-01-22,280.170013,282.690002,280.109985,282.690002,264.684387,91322400
2018-01-23,282.73999,283.619995,282.369995,283.290009,265.246185,97084700
2018-01-24,284.019989,284.700012,281.839996,283.179993,265.143188,134816100
2018-01-25,284.160004,284.269989,282.399994,283.299988,265.255524,84587300
2018-01-26,284.25,286.630005,283.959991,286.579987,268.32666,107743100
2018-01-29,285.929993,286.429993,284.5,284.679993,266.547638,90118300
2018-01-30,282.600006,284.73999,281.220001,281.76001,263.81366,131796400
2018-01-31,282.730011,283.299988,280.679993,281.899994,263.944702,108364800
2018-02-01,281.070007,283.059998,280.679993,281.579987,263.645081,90102500
2018-02-02,280.079987,280.230011,275.410004,275.450012,257.905548,173174800
2018-02-05,273.450012,275.850006,263.309998,263.929993,247.119324,294681800
2018-02-06,259.940002,269.700012,258.700012,269.130005,251.988098,355026800
2018-02-07,268.5,272.359985,267.579987,267.670013,250.621124,167376100
2018-02-08,268.01001,268.170013,257.589996,257.630005,241.220596,246449500
2018-02-09,260.799988,263.609985,252.919998,261.5,244.844086,283565300
2018-02-12,263.829987,267.01001,261.660004,265.339996,248.439484,143736000
2018-02-13,263.970001,266.619995,263.309998,266,249.057465,81223600
2018-02-14,264.309998,270,264.299988,269.589996,252.418808,120735700
2018-02-15,271.570007,273.040009,268.769989,273.029999,255.639664,111200300
2018-02-16,272.320007,275.320007,272.269989,273.109985,255.714554,160420100
2018-02-20,272.029999,273.670013,270.5,271.399994,254.113541,86369700
2018-02-21,271.899994,274.720001,269.940002,270.049988,252.849518,98883700
2018-02-22,271.100006,273.049988,269.640015,270.399994,253.177261,110511300
2018-02-23,271.790009,274.709991,271.25,274.709991,257.212616,92766400
2018-02-26,275.929993,278.01001,275.26001,277.899994,260.199432,86491400
2018-02-27,278.109985,278.920013,274.359985,274.429993,256.9505,99099200
2018-02-28,275.679993,276.190002,271.290009,271.649994,254.347641,121907800
2018-03-01,271.410004,273.170013,266,267.700012,250.649155,176855100
2018-03-02,265.799988,269.720001,264.820007,269.079987,251.94133,139083200
2018-03-05,267.730011,272.890015,267.609985,272.190002,254.85318,97307400
2018-03-06,273.299988,273.390015,271.179993,272.880005,255.499252,79213200
2018-03-07,270.420013,273.179993,270.200012,272.779999,255.405624,87063500
2018-03-08,273.549988,274.23999,272.420013,274.100006,256.641632,66901200
2018-03-09,275.700012,278.869995,275.339996,278.869995,261.107758,113625300
2018-03-12,279.200012,279.910004,278.079987,278.519989,260.779999,71924800
2018-03-13,279.839996,280.410004,276.029999,276.720001,259.094696,91968900
2018-03-14,277.809998,278.019989,274.670013,275.299988,257.765076,105895100
2018-03-15,275.880005,276.609985,274.429993,275,257.484253,83433000
2018-03-16,274.5,275.390015,274.140015,274.200012,257.763458,100343700
2018-03-19,273.350006,274.399994,268.619995,270.48999,254.275894,109208400
2018-03-20,270.940002,271.670013,270.179993,270.950012,254.708237,59757300
2018-03-21,270.899994,273.269989,270.190002,270.429993,254.219391,78709600
2018-03-22,267.910004,268.869995,263.359985,263.670013,247.864655,148785900
2018-03-23,264.170013,264.540009,257.829987,258.049988,242.581497,183534800
2018-03-26,262.130005,265.429993,259.410004,265.109985,249.218292,141956100
2018-03-27,266.170013,266.769989,258.839996,260.600006,244.978683,129941400
2018-03-28,260.75,262.640015,258.579987,259.829987,244.254776,146452300
2018-03-29,261.119995,265.26001,259.839996,263.149994,247.375778,111601600
2018-04-02,262.549988,263.130005,254.669998,257.470001,242.036285,186286300
2018-04-03,258.869995,261.309998,256.839996,260.769989,245.138489,119956900
2018-04-04,256.75,264.359985,256.600006,263.559998,247.761185,123715300
2018-04-05,265.549988,266.640015,264.320007,265.640015,249.716568,82652600
2018-04-06,263.420013,265.109985,258,259.720001,244.151428,179521200
2018-04-09,261.369995,264.839996,259.940002,261,245.354675,105442900
2018-04-10,264.269989,266.040009,262.980011,265.149994,249.255875,103529000
2018-04-11,263.470001,265.640015,263.390015,263.76001,247.949219,91140200
2018-04-12,265.26001,267,265.059998,265.929993,249.989151,68890500
2018-04-13,267.410004,267.540009,264.01001,265.149994,249.255875,85079200
2018-04-16,267,268.200012,266.070007,267.329987,251.305222,63405300
2018-04-17,269.329987,270.869995,268.75,270.190002,253.993805,64682000
2018-04-18,270.690002,271.299988,269.869995,270.390015,254.181824,57303900
2018-04-19,269.649994,269.880005,267.720001,268.890015,252.771713,77655900
2018-04-20,268.809998,269.059998,265.609985,266.609985,250.628403,99953100
2018-04-23,267.26001,267.890015,265.350006,266.570007,250.590805,65558000
2018-04-24,267.730011,267.980011,261.279999,262.980011,247.215973,112885500
2018-04-25,262.910004,264.130005,260.850006,263.630005,247.827026,103840900
2018-04-26,264.790009,267.25,264.290009,266.309998,250.34639,67731900
2018-04-27,267,267.339996,265.5,266.559998,250.581375,57053600
2018-04-30,267.26001,267.890015,264.429993,264.51001,248.654282,82182300
2018-05-01,263.869995,265.100006,262.109985,264.980011,249.096069,74203400
2018-05-02,264.76001,265.679993,262.76001,263.200012,247.422836,86368900
2018-05-03,262.26001,263.359985,259.049988,262.619995,246.877563,136311500
2018-05-04,261.519989,266.790009,261.149994,266.019989,250.0737,91222100
2018-05-07,266.890015,268.019989,266.109985,266.920013,250.919815,55304900
2018-05-08,266.5,267.329987,265.149994,266.920013,250.919815,67499200
2018-05-09,267.679993,269.869995,267.089996,269.5,253.345123,59666100
2018-05-10,270.339996,272.390015,270.220001,272.019989,255.714066,72063900
2018-05-11,272.160004,273.149994,271.579987,272.850006,256.494385,59871500
2018-05-14,273.339996,274.079987,272.359985,272.980011,256.616547,54790600
2018-05-15,271.589996,271.609985,270.029999,271.100006,254.849243,87036100
2018-05-16,271.140015,272.76001,271.109985,272.23999,255.920959,53942600
2018-05-17,271.940002,273.230011,271.130005,272.01001,255.704712,56536400
2018-05-18,271.619995,272.029999,270.929993,271.329987,255.065445,64368000
2018-05-21,273.01001,273.980011,272.570007,273.369995,256.983185,58025900
2018-05-22,273.959991,274.25,272.23999,272.609985,256.268707,52966400
2018-05-23,271.170013,273.390015,270.98999,273.359985,256.973724,64694200
2018-05-24,272.910004,273.220001,270.779999,272.799988,256.447357,76043800
2018-05-25,272.149994,272.859985,271.579987,272.149994,255.836304,56374800
2018-05-29,270.309998,271.170013,267.76001,269.019989,252.893921,115908600
2018-05-30,270.5,273.109985,270.420013,272.609985,256.268707,69678400
2018-05-31,272.149994,272.48999,270.26001,270.940002,254.698898,93519900
2018-06-01,272.410004,273.940002,272.329987,273.600006,257.199341,71258400
2018-06-04,274.529999,275.190002,274.26001,274.899994,258.421417,45385200
2018-06-05,275.049988,275.529999,274.179993,275.100006,258.609528,51135000
2018-06-06,275.790009,277.519989,275.089996,277.399994,260.771637,62732200
2018-06-07,277.950012,278.279999,276.339996,277.369995,260.743408,72969400
2018-06-08,276.850006,278.25,276.660004,278.190002,261.514282,72139700
2018-06-11,278.440002,279.369995,278.309998,278.559998,261.862091,58892500
2018-06-12,279.029999,279.329987,278.190002,278.920013,262.20047,72329000
2018-06-13,279.190002,279.480011,277.799988,278.029999,261.363861,79070600
